parentEventID,eventID,island,locality,eventDate,maximumDepthInMeters,decimalLatitude,decimalLongitude,georeferenceProtocol,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,geodeticDatum,verbatimCoordinateSystem,Country,countryCode
BR:PELD-ILOC:Rocas_Barretinha_2018,BR:PELD-ILOC:Rocas_Barretinha_2018_8254,Rocas,Barretinha,2018,2.7,-3.859602,-33.818066,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Rocas_Barretinha_2018,BR:PELD-ILOC:Rocas_Barretinha_2018_8255,Rocas,Barretinha,2018,2.5,-3.859602,-33.818066,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Rocas_Barretinha_2018,BR:PELD-ILOC:Rocas_Barretinha_2018_8256,Rocas,Barretinha,2018,2.8,-3.859602,-33.818066,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Rocas_Barretinha_2018,BR:PELD-ILOC:Rocas_Barretinha_2018_8257,Rocas,Barretinha,2018,0.7,-3.859602,-33.818066,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8258,São Pedro e São Paulo,Enseada,2018,23,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8259,São Pedro e São Paulo,Enseada,2018,21,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8260,São Pedro e São Paulo,Enseada,2018,19,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8261,São Pedro e São Paulo,Enseada,2018,14,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8262,São Pedro e São Paulo,Enseada,2018,13,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8263,São Pedro e São Paulo,Enseada,2018,11,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8264,São Pedro e São Paulo,Enseada,2018,21,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8265,São Pedro e São Paulo,Enseada,2018,12,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8266,São Pedro e São Paulo,Enseada,2018,10,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8267,São Pedro e São Paulo,Enseada,2018,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8268,São Pedro e São Paulo,Enseada,2018,7,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8269,São Pedro e São Paulo,Enseada,2018,5,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8270,São Pedro e São Paulo,Enseada,2018,23,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8271,São Pedro e São Paulo,Enseada,2018,20,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8272,São Pedro e São Paulo,Enseada,2018,15,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8273,São Pedro e São Paulo,Enseada,2018,12,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8274,São Pedro e São Paulo,Enseada,2018,8,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8275,São Pedro e São Paulo,Enseada,2018,20,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8276,São Pedro e São Paulo,Enseada,2018,12,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8277,São Pedro e São Paulo,Enseada,2018,8,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8278,São Pedro e São Paulo,Enseada,2018,5,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Enseada_2018,BR:PELD-ILOC:Stpauls_rocks_Enseada_2018_8279,São Pedro e São Paulo,Enseada,2018,4,0.917081,-29.345528,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8280,São Pedro e São Paulo,Cabeço Tartaruga,2018,33,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8281,São Pedro e São Paulo,Cabeço Tartaruga,2018,24,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8282,São Pedro e São Paulo,Cabeço Tartaruga,2018,15,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8283,São Pedro e São Paulo,Cabeço Tartaruga,2018,33,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8284,São Pedro e São Paulo,Cabeço Tartaruga,2018,25,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8285,São Pedro e São Paulo,Cabeço Tartaruga,2018,15,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8286,São Pedro e São Paulo,Cabeço Tartaruga,2018,36,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8287,São Pedro e São Paulo,Cabeço Tartaruga,2018,22,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8288,São Pedro e São Paulo,Cabeço Tartaruga,2018,12,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8289,São Pedro e São Paulo,Cabeço Tartaruga,2018,34,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8290,São Pedro e São Paulo,Cabeço Tartaruga,2018,20,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018,BR:PELD-ILOC:Stpauls_rocks_Cabeco_Tartaruga_2018_8291,São Pedro e São Paulo,Cabeço Tartaruga,2018,14,0.915946,-29.345511,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8292,Trindade,Farol,2018,9,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8293,Trindade,Farol,2018,9,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8294,Trindade,Farol,2018,7.3,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8295,Trindade,Farol,2018,7.5,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8296,Trindade,Farol,2018,7.7,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8297,Trindade,Farol,2018,5.6,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8298,Trindade,Farol,2018,6.4,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8299,Trindade,Farol,2018,6.4,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2018,BR:PELD-ILOC:Trindade_Farol_2018_8300,Trindade,Farol,2018,4.7,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Tartarugas_Trindade_2018,BR:PELD-ILOC:Trindade_Tartarugas_Trindade_2018_8301,Trindade,Tartarugas Trindade,2018,15.7,-20.514895,-29.30271,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Tartarugas_Trindade_2018,BR:PELD-ILOC:Trindade_Tartarugas_Trindade_2018_8302,Trindade,Tartarugas Trindade,2018,16.2,-20.514895,-29.30271,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
