Samples,Locality,Sites,Reef,Lon,Lat,Depth,calcareous.turf,crostose.coralline.algae,Millepora.alcicornis,Phallusia.nigra,Cirripedia,Jania.Amphiroa,Astrangia.Phyllangia,Areia.e.Cascalho,Cianobacterias,Desconhecido,Dictyopteris,Dictyota.sp,Incrusting.sponge,Millepora.incrusting,Mussismilia.hispida,calcareous.articulate.algae,foliaceous.algae,Palythoa.caribaeorum,Porites.astreoides,Quadrado,Sargassum.sp,Siderastrea.spp,Sombra,Agaricia.fragilis,Agaricia.humilis,Halimeda,Mussismilia.harttii,ouriço1,Bryopsis.pennata,Ascidea.colonial,Outro.hydrozoa,Parazoanthus.cf.axinellae,Champia.parvula,Millepora.sp,Muriceopsis.sulphurea,Agaricia.sp,Millepora.nitida,Porites.branneri,Porites.sp,Caulerpa.sp,Caulerpa.verticillata,Dictyopteris.plagiogramma,Massive.sponge,Montastraea.cavernosa,corticated.algae,green.filamentous.algae,Outro.crustaceo,Padina.sp,Papilate.sponge,Poliqueta,Favia.gravida,Mussismilia.leptophylla,Mussismilia.braziliensis,Outro.anthozoa,Stypopodium,Tubular.sponge,Udotea,Ventricaria.ventricosa,Caulerpa.racemosa,Estrela,Peyssonnelia,Anemona,Arborescent.sponge,Botrylloides.nigrum,Carijoa.riisei,Codium.spp,Galaxaura.sp,Gelidium.floridanum,Lobophora.variegata,Macrorhynchia.philippina,Madracis.decactis,Mussismilia.spp,ouriço2,Outra.ascidia,leathery.algae,Schizoporella.sp,Didemnum.perlucidum,Heterogorgia,Idiellana.pristis,Leptogorgia.sp,Octocoral.another,Trididemnum,Ulvophyceae,Codium.intertextum,Colpomenia.sinuosa,Palythoa.variabilis,Globular.sponge,Zoanthus.sociatus,Meandrina.brasiliensis,Outro.echinoderma,Phyllogorgia.dilatata,Plexaurella.grandiflora,Plexaurella.regia,Octhodes.secundiramea,Crinóide,Gelidiella.acerosa,Muricea.flamma,Protopalythoa,Didemnum,Ophiothela.mirabilis,Gelidiopsis,Hypnea.musciformis,Laurencia.sp,Wrangelia,Digenia.sp.,Chaetomorpha.sp,Tricleocarpa.cylindrica
V1_Anequim_CAMC_17_Abr_raso,arraial,anequim,rocky,-41.984482,-22.980484,1-7m,0.725746531,0.148605612,0,0,0,0.02173913,0,0.00879227,0,0,0,0,0.017333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073527804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Anequim_CAMC_18_Abr_fundo,arraial,anequim,rocky,-41.984482,-22.980484,8-15m,0.582040817,0.170857143,0,0,0,0,0,0.068979592,0,0,0,0.028571429,0.004081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016326531,0,0,0.016326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0.040816327,0,0,0,0,0,0
V1_Anequim_GOL_17_Abr_raso,arraial,anequim,rocky,-41.984482,-22.980484,1-7m,0.634095415,0.11119334,0.021554116,0,0,0.030157262,0,0.051433858,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043108233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012950971,0,0,0,0,0,0,0,0,0,0,0.072525439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Anequim_GOL_18_Abr_fundo,arraial,anequim,rocky,-41.984482,-22.980484,8-15m,0.561278176,0.050546861,0,0,0,0,0,0.060869565,0,0,0,0.033717835,0.016666667,0,0,0,0,0,0,0,0,0.10176887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0.046014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124789708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Anequim_RM_17_Abr_fundo,arraial,anequim,rocky,-41.984482,-22.980484,8-15m,0.426992754,0.125905797,0,0,0,0,0,0.0125,0,0,0,0.017043478,0.008695652,0,0,0,0,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012862319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Anequim_RM_18_Abr_fundo,arraial,anequim,rocky,-41.984482,-22.980484,8-15m,0.523836735,0.122285714,0,0,0,0,0,0.276816327,0,0,0,0.024489796,0.044408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Cardeiros_CAMC_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.559708514,0.032635659,0,0,0,0,0,0.403211382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444444,0,0,0,0
V1_Cardeiros_CAMC_16_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.403823953,0.01,0,0,0,0,0,0.151370851,0.004444444,0,0,0.008888889,0.016666667,0,0,0,0,0.292323232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667,0,0,0,0,0,0,0,0,0,0.053333333,0,0,0.023174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0
V1_Cardeiros_CAMC_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.151950196,0.049179138,0.016326531,0,0,0,0,0.205748299,0,0,0,0,0.009322493,0,0,0,0,0.554973342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0
V1_Cardeiros_GOL_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.247486543,0.01752381,0,0,0,0,0,0.004,0,0,0,0,0.004761905,0,0,0,0,0.57426087,0.02,0,0,0.044,0,0,0,0,0,0,0,0,0,0.02152381,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0.057333333,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Cardeiros_GOL_16_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.255875434,0.084008254,0.045454545,0,0,0,0,0.0125,0,0,0,0,0.008712121,0,0,0,0,0.593449646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Cardeiros_GOL_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.510041,0.036244898,0.057142857,0,0,0,0,0.024,0,0,0,0,0.032653061,0,0,0,0,0.191265306,0,0,0,0,0,0,0,0,0,0.032244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Cardeiros_RM_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.748,0.02,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Cardeiros_RM_16_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.476538549,0.11314966,0.033414966,0,0,0,0,0.232099773,0,0,0,0,0.037382086,0,0,0,0,0.016611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016970521,0,0,0,0,0,0,0,0,0,0,0.008,0,0.0365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
V1_Cardeiros_RM_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.135049451,0.065438892,0.202375062,0,0,0,0,0.012765957,0,0,0,0,0.039255814,0,0,0,0,0.389998647,0,0,0,0.013953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040816327,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0.079069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_CAMC_18_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.356567679,0.220452812,0.104177068,0,0,0.02687747,0,0.026086957,0,0,0,0,0.023049719,0,0.160408432,0,0,0,0,0,0,0.082379863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_CAMC_19_Abr_fundo,arraial,porcos_oeste,rocky,-41.993723,-22.96573,8-15m,0.693853742,0,0,0,0,0,0,0.250064626,0,0,0,0,0.036081633,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_CAMC_19_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.553176015,0.044808081,0,0,0,0,0,0.018181818,0,0,0,0,0.004255319,0,0,0,0,0.324375672,0,0,0,0.055203095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_GOL_18_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.172323672,0.004166667,0.02173913,0,0,0,0,0.020333333,0,0,0,0,0.004347826,0,0,0,0,0.768574879,0,0,0,0,0,0,0,0,0,0.008514493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_GOL_19_Abr_fundo,arraial,porcos_oeste,rocky,-41.993723,-22.96573,8-15m,0.954862275,0,0,0,0,0,0,0.008255319,0,0,0,0,0.036882406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_GOL_19_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.143143,0.07989372,0.121584541,0,0,0,0,0.004347826,0,0,0,0,0.026195652,0,0,0,0,0.624835749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_RM_18_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.823925303,0.076643026,0,0,0,0,0,0.008510638,0.016666667,0,0,0,0.012903226,0,0,0,0,0.027284946,0,0,0,0,0,0,0,0,0,0.021566194,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V1_Porcos_TCM_19_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.182127659,0,0.038390379,0,0,0,0,0.340992908,0,0,0,0,0,0,0.044444444,0,0,0.363689999,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Anequim_CAMC_17_Abr_raso,arraial,anequim,rocky,-41.984482,-22.980484,1-7m,0.554157254,0.287666205,0,0,0,0,0,0.004651163,0,0,0,0.004081633,0.013953488,0,0,0,0,0,0,0,0,0.004651163,0,0,0,0,0,0.081116285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049722809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Anequim_CAMC_18_Abr_fundo,arraial,anequim,rocky,-41.984482,-22.980484,8-15m,0.506141378,0.17218535,0,0,0,0,0,0.016,0,0,0,0.134331855,0.08000907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04460771,0,0,0,0,0,0,0,0,0,0.021584541,0,0,0,0,0,0
V2_Anequim_GOL_17_Abr_raso,arraial,anequim,rocky,-41.984482,-22.980484,1-7m,0.581638298,0.250886525,0.008,0,0,0,0,0.024,0,0,0,0,0.028255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032421986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066797872,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_CAMC_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.439675885,0.373710388,0,0,0,0,0,0.065796937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029268293,0,0,0,0,0,0,0,0,0,0,0,0,0.068292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018604651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_CAMC_16_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.168304926,0.026390293,0,0,0,0,0,0.111627907,0,0,0,0,0.004651163,0,0,0,0,0.689025712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_CAMC_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.487437571,0.02180303,0,0,0,0,0,0.09787672,0,0,0,0,0.004347826,0,0,0,0,0.340021019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_GOL_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.413833333,0.008,0,0,0,0,0,0.1495,0,0,0,0,0,0,0,0,0,0.248666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_GOL_16_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.271232,0.044412581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655436199,0,0,0,0,0,0,0,0,0,0.008510638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0,0,0,0,0.016326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_GOL_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.175413931,0.020244898,0.028244898,0,0,0,0,0.080851671,0,0,0,0,0,0,0,0,0,0.67054895,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_RM_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.583709943,0.016244898,0,0,0,0,0,0.109061224,0,0,0,0,0.178902301,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_RM_16_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.360653062,0.060326531,0,0,0,0,0,0.076,0,0,0,0,0.008,0,0,0,0,0.483020408,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Cardeiros_RM_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.489797101,0.043969575,0.044444444,0,0,0,0,0.012255319,0,0,0,0.004347826,0,0,0,0,0,0.290613629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017021277,0,0,0,0,0,0,0,0,0,0.016699764,0,0,0,0,0,0,0,0,0,0,0,0,0.080851064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Porcos_CAMC_19_Abr_fundo,arraial,porcos_oeste,rocky,-41.993723,-22.96573,8-15m,0.638047619,0,0,0,0,0,0,0.24872449,0,0,0,0,0.020493197,0,0,0,0,0,0,0,0,0.092734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Porcos_CAMC_19_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.31707483,0.012,0,0,0,0,0,0.004081633,0,0,0,0,0,0,0,0,0,0.658843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Porcos_GOL_18_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.594175134,0.069421986,0.056,0,0,0,0,0.124166667,0,0,0,0,0,0,0.106817195,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0.016418585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012592271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V2_Porcos_RM_18_Abr_raso,arraial,porcos_oeste,rocky,-41.993723,-22.96573,1-7m,0.723365079,0.033333333,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,0.004444444,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Anequim_CAMC_17_Abr_raso,arraial,anequim,rocky,-41.984482,-22.980484,1-7m,0.592817909,0.17667608,0,0,0,0,0,0,0,0,0,0.012,0.008248299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008163265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177679481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Anequim_GOL_17_Abr_raso,arraial,anequim,rocky,-41.984482,-22.980484,1-7m,0.627304347,0.142782609,0,0,0,0,0,0.044,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Cardeiros_CAMC_16_Abr_fundo,arraial,cardeiros,rocky,-42.00165556,-22.96514167,8-15m,0.443587431,0.18509324,0,0,0,0,0,0.366773874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3_Cardeiros_CAMC_17_Abr_raso,arraial,cardeiros,rocky,-42.00165556,-22.96514167,1-7m,0.197902396,0.049043478,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.697054126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
